2542	1:0 2:4 3:2 4:1 5:3	remove figure 2	1:0 2:2 3:1 4:3
2543	1:3 2:1 3:0 4:4 5:2	swap the 2nd and 4th figures	1:3 2:4 3:0 4:1 5:2
2544	1:1 2:4 3:3 4:0 5:2	swap the last two figures	1:1 2:4 3:3 4:2 5:0
2545	1:4 2:3 3:0 4:1 5:2	remove figure 4	1:4 2:3 3:0 4:2
2546	1:1 2:2 3:3 4:4 5:0	remove figure 1	1:2 2:3 3:4 4:0
2547	1:4 2:1 3:3 4:2 5:0	remove 4th figure	1:4 2:1 3:3 4:0
2548	1:2 2:3 3:4 4:0 5:1	swap second and fourth ones	1:2 2:0 3:4 4:3 5:1
2549	1:1 2:2 3:3 4:4 5:0	swap third and fourth	1:1 2:2 3:4 4:3 5:0
2550	1:4 2:2 3:3 4:1 5:0	remove the second figure	1:4 2:3 3:1 4:0
2551	1:0 2:2 3:1 4:3 5:4	remove the leftmost figure	1:2 2:1 3:3 4:4
2553	1:0 2:2 3:3 4:4 5:1	switch the fourth and fifth figures	1:0 2:2 3:3 4:1 5:4
2554	1:2 2:3 3:0 4:1 5:4	remove 5th figure	1:2 2:3 3:0 4:1
2555	1:3 2:1 3:2 4:4 5:0	swap the first and last items	1:0 2:1 3:2 4:4 5:3
2556	1:1 2:3 3:4 4:0 5:2	remove the second figure	1:1 2:4 3:0 4:2
2558	1:4 2:0 3:2 4:1 5:3	remove the 4th item	1:4 2:0 3:2 4:3
2560	1:4 2:0 3:1 4:3 5:2	remove second figure	1:4 2:1 3:3 4:2
2562	1:0 2:4 3:3 4:2 5:1	delete the middle figure	1:0 2:4 3:2 4:1
2563	1:0 2:1 3:2 4:3 5:4	switch the second picture with the furthest picture to the right	1:0 2:4 3:2 4:3 5:1
2564	1:2 2:4 3:3 4:1 5:0	delete the 2nd figure	1:2 2:3 3:1 4:0
2565	1:1 2:3 3:2 4:0 5:4	swap the 2nd and 5th figures	1:1 2:4 3:2 4:0 5:3
2566	1:2 2:0 3:3 4:4 5:1	swap the 3rd and 5th figures	1:2 2:0 3:1 4:4 5:3
2567	1:3 2:2 3:0 4:1 5:4	swap second and third ones	1:3 2:0 3:2 4:1 5:4
2568	1:2 2:1 3:4 4:0 5:3	switch first and last figures	1:3 2:1 3:4 4:0 5:2
2569	1:1 2:3 3:0 4:4 5:2	delete the last figure	1:1 2:3 3:0 4:4
2570	1:0 2:1 3:2 4:4 5:3	remove object 4	1:0 2:1 3:2 4:3
2571	1:4 2:3 3:0 4:2 5:1	starting from the left, delete the 4th figure	1:4 2:3 3:0 4:1
2572	1:1 2:0 3:2 4:3 5:4	remove figure 2	1:1 2:2 3:3 4:4
2574	1:0 2:1 3:3 4:4 5:2	swap objects 1 and 4	1:4 2:1 3:3 4:0 5:2
2576	1:4 2:0 3:1 4:2 5:3	delete the 2nd figure	1:4 2:1 3:2 4:3
2577	1:0 2:1 3:4 4:2 5:3	swap second and fourth ones	1:0 2:2 3:4 4:1 5:3
2578	1:2 2:1 3:4 4:0 5:3	swap the first two objects	1:1 2:2 3:4 4:0 5:3
2580	1:1 2:0 3:3 4:4 5:2	swap the first figure with the last	1:2 2:0 3:3 4:4 5:1
2581	1:0 2:3 3:2 4:4 5:1	flip the first and middle objects	1:2 2:3 3:0 4:4 5:1
2583	1:4 2:3 3:1 4:2 5:0	remove the first figure	1:3 2:1 3:2 4:0
2584	1:2 2:4 3:0 4:3 5:1	swap the positions of the 1st and last figure	1:1 2:4 3:0 4:3 5:2
2585	1:0 2:4 3:3 4:1 5:2	swap the second and third objects	1:0 2:3 3:4 4:1 5:2
2586	1:3 2:4 3:1 4:2 5:0	swap the first and second figures	1:4 2:3 3:1 4:2 5:0
2588	1:4 2:1 3:0 4:3 5:2	remove the rightmost object	1:4 2:1 3:0 4:3
2589	1:4 2:1 3:2 4:3 5:0	swap the first and last pictures	1:0 2:1 3:2 4:3 5:4
2590	1:2 2:1 3:0 4:4 5:3	remove the last object	1:2 2:1 3:0 4:4
2591	1:2 2:0 3:3 4:1 5:4	delete the second figure	1:2 2:0 3:3 4:4
2593	1:4 2:1 3:3 4:0 5:2	swap the second and fourth figures	1:4 2:0 3:3 4:1 5:2
2594	1:4 2:0 3:1 4:2 5:3	take away the 2nd item	1:4 2:0 3:1 4:3
2595	1:1 2:4 3:0 4:3 5:2	swap the second and last object	1:1 2:2 3:0 4:3 5:4
2596	1:2 2:1 3:0 4:4 5:3	remove the fourth object	1:2 2:1 3:0 4:3
2597	1:2 2:4 3:1 4:0 5:3	remove second one	1:2 2:1 3:0 4:3
2599	1:4 2:1 3:3 4:0 5:2	swap the second and fourth objects	1:4 2:0 3:3 4:1 5:2
2600	1:0 2:1 3:4 4:2 5:3	remove object in middle	1:0 2:1 3:2 4:3
2601	1:2 2:4 3:0 4:1 5:3	remove the 1st figure	1:4 2:0 3:1 4:3
2602	1:3 2:4 3:1 4:2 5:0	swap the first two figures	1:4 2:3 3:1 4:2 5:0
2604	1:3 2:0 3:4 4:1 5:2	swap third and fourth	1:3 2:0 3:1 4:4 5:2
2605	1:3 2:4 3:2 4:1 5:0	remove second object	1:3 2:2 3:1 4:0
2606	1:3 2:1 3:4 4:0 5:2	swap the first and fourth object	1:0 2:1 3:4 4:3 5:2
2607	1:0 2:4 3:3 4:2 5:1	swap the third and fourth figures	1:0 2:4 3:2 4:3 5:1
2608	1:3 2:0 3:4 4:2 5:1	switch second and third figures	1:3 2:0 3:2 4:4 5:1
2609	1:1 2:2 3:0 4:4 5:3	delete the first figure	1:2 2:0 3:4 4:3
2611	1:3 2:4 3:0 4:2 5:1	swap the 3rd and 4th figure	1:3 2:4 3:2 4:0 5:1
2612	1:3 2:1 3:0 4:2 5:4	delete the fourth object	1:3 2:1 3:0 4:4
2613	1:2 2:3 3:4 4:0 5:1	swap figure 1 for figure 2	1:3 2:2 3:4 4:0 5:1
2614	1:3 2:0 3:4 4:1 5:2	swap the first and last objects	1:2 2:0 3:4 4:1 5:3
2615	1:3 2:0 3:2 4:4 5:1	delete the middle figure	1:3 2:0 3:4 4:1
2616	1:1 2:4 3:3 4:2 5:0	swap the 2nd and 4th items	1:1 2:2 3:3 4:4 5:0
2618	1:2 2:4 3:0 4:1 5:3	remove object 1	1:4 2:0 3:1 4:3
2619	1:3 2:2 3:4 4:1 5:0	swap the 1st and the 4th images	1:1 2:2 3:4 4:3 5:0
2621	1:4 2:2 3:1 4:3 5:0	swap 1st and second objects	1:2 2:4 3:1 4:3 5:0
2622	1:0 2:3 3:2 4:4 5:1	remove the last one	1:0 2:3 3:2 4:4
2623	1:3 2:2 3:1 4:4 5:0	remove object 1	1:2 2:1 3:4 4:0
2624	1:0 2:2 3:4 4:1 5:3	delete third figure	1:0 2:2 3:1 4:3
2625	1:0 2:1 3:2 4:4 5:3	swap the first and third figures	1:2 2:1 3:0 4:4 5:3
2626	1:0 2:4 3:1 4:2 5:3	switch the position of the 2nd figure from the right with the rightmost one	1:0 2:4 3:1 4:3 5:2
2627	1:2 2:3 3:0 4:1 5:4	delete the 1st figure	1:3 2:0 3:1 4:4
2629	1:3 2:1 3:0 4:4 5:2	remove the leftmost object	1:1 2:0 3:4 4:2
2630	1:0 2:3 3:2 4:1 5:4	remove the second figure	1:0 2:2 3:1 4:4
2632	1:4 2:3 3:1 4:2 5:0	remove the first object	1:3 2:1 3:2 4:0
2634	1:0 2:1 3:2 4:4 5:3	switch 4th and 5th figures	1:0 2:1 3:2 4:3 5:4
2635	1:2 2:4 3:3 4:0 5:1	swap the 1st and last figures	1:1 2:4 3:3 4:0 5:2
2637	1:0 2:4 3:2 4:3 5:1	remove the last figure	1:0 2:4 3:2 4:3
2638	1:1 2:0 3:3 4:2 5:4	swap the 3rd and 5th figures	1:1 2:0 3:4 4:2 5:3
2640	1:2 2:0 3:3 4:4 5:1	delete the second picture	1:2 2:3 3:4 4:1
2641	1:1 2:4 3:0 4:2 5:3	remove the fourth figure	1:1 2:4 3:0 4:3
2643	1:1 2:4 3:0 4:2 5:3	swap the 2nd and 3rd figure	1:1 2:0 3:4 4:2 5:3
2644	1:0 2:1 3:2 4:4 5:3	delete the second figure	1:0 2:1 3:2 4:3
2645	1:4 2:1 3:0 4:3 5:2	get rid of the first item	1:1 2:0 3:3 4:2
2646	1:3 2:4 3:1 4:0 5:2	remove the fourth object	1:3 2:4 3:1 4:2
2647	1:2 2:4 3:1 4:3 5:0	remove the fourth figure	1:2 2:4 3:1 4:0
2648	1:3 2:0 3:1 4:4 5:2	the first and third figures swap spots	1:1 2:0 3:3 4:4 5:2
2649	1:1 2:2 3:4 4:0 5:3	swap the 3rd and rightmost figures	1:1 2:2 3:3 4:0 5:4
2650	1:3 2:4 3:1 4:2 5:0	swap the 1st and 3rd items	1:1 2:4 3:3 4:2 5:0
2651	1:4 2:1 3:0 4:3 5:2	swap the second figure and the figure that is second to last	1:4 2:3 3:0 4:1 5:2
2652	1:1 2:2 3:4 4:3 5:0	remove the second object	1:1 2:4 3:3 4:0
2653	1:2 2:3 3:4 4:1 5:0	remove last figure	1:2 2:3 3:4 4:1
2654	1:1 2:2 3:3 4:4 5:0	swap the third and last ones	1:1 2:2 3:0 4:4 5:3
2655	1:1 2:0 3:4 4:3 5:2	flip the second and last objects	1:1 2:2 3:4 4:3 5:0
2657	1:0 2:1 3:4 4:3 5:2	remove the fourth figure	1:0 2:1 3:4 4:2
2659	1:1 2:2 3:3 4:4 5:0	remove on object 3	1:1 2:2 3:4 4:0
2660	1:3 2:0 3:2 4:1 5:4	swap the 2nd and 4th items	1:3 2:1 3:2 4:0 5:4
2661	1:1 2:0 3:2 4:4 5:3	swap first and third objects	1:2 2:0 3:1 4:4 5:3
2662	1:3 2:0 3:1 4:4 5:2	swap the second and last ones	1:3 2:2 3:1 4:4 5:0
2664	1:1 2:2 3:3 4:0 5:4	swap the second and third figures	1:1 2:3 3:2 4:0 5:4
2665	1:0 2:3 3:2 4:1 5:4	remove figure 4	1:0 2:3 3:2 4:4
2666	1:1 2:2 3:0 4:4 5:3	swap the second and fourth figure	1:1 2:4 3:0 4:2 5:3
2667	1:0 2:3 3:4 4:1 5:2	delete the last image	1:0 2:3 3:4 4:1
2668	1:2 2:3 3:0 4:1 5:4	swap first two figures	1:3 2:2 3:0 4:1 5:4
2670	1:2 2:4 3:3 4:0 5:1	swap the 2nd and the last figure	1:0 2:4 3:3 4:2 5:1
2671	1:4 2:1 3:0 4:3 5:2	delete the third figure	1:4 2:1 3:3 4:2
2672	1:0 2:2 3:4 4:3 5:1	swap 1st and 4th figures	1:3 2:2 3:4 4:0 5:1
2673	1:1 2:0 3:4 4:3 5:2	swap figure 2 with figure 5	1:1 2:2 3:4 4:3 5:0
2674	1:0 2:3 3:1 4:4 5:2	remove the first object	1:3 2:1 3:4 4:2
2675	1:4 2:2 3:1 4:0 5:3	swap the 4th and 5th figures	1:4 2:2 3:1 4:3 5:0
2676	1:2 2:4 3:1 4:0 5:3	remove the middle figure	1:2 2:4 3:0 4:3
2677	1:1 2:4 3:3 4:0 5:2	delete the 2nd figure	1:1 2:3 3:0 4:2
2678	1:1 2:4 3:0 4:2 5:3	swap the last two	1:1 2:4 3:0 4:3 5:2
2679	1:1 2:2 3:4 4:0 5:3	swap third and fifth objects	1:1 2:2 3:3 4:0 5:4
2680	1:4 2:3 3:2 4:1 5:0	remove the 4th figure	1:4 2:3 3:2 4:0
2681	1:1 2:3 3:0 4:4 5:2	swap the 1st and 3rd items	1:0 2:3 3:1 4:4 5:2
2682	1:1 2:0 3:3 4:2 5:4	remove object 1	1:0 2:3 3:2 4:4
2683	1:4 2:1 3:0 4:2 5:3	remove the last figure	1:4 2:1 3:0 4:2
2684	1:0 2:2 3:4 4:1 5:3	swap the first and fourth figures	1:1 2:2 3:4 4:0 5:3
2686	1:4 2:1 3:0 4:3 5:2	swap the middle and fourth figures	1:4 2:0 3:1 4:3 5:2
2687	1:4 2:3 3:2 4:0 5:1	remove the 3rd item	1:4 2:3 3:0 4:1
2689	1:0 2:2 3:4 4:1 5:3	swap second and rightmost objects	1:0 2:3 3:4 4:1 5:2
2690	1:0 2:4 3:3 4:1 5:2	swap the last two figures	1:0 2:4 3:3 4:2 5:1
2692	1:2 2:1 3:0 4:3 5:4	remove the first figure	1:1 2:0 3:3 4:4
2693	1:3 2:0 3:1 4:4 5:2	delete picture 4	1:3 2:0 3:1 4:2
2694	1:1 2:0 3:2 4:4 5:3	delete the 1st figure	1:0 2:2 3:4 4:3
2696	1:3 2:0 3:2 4:4 5:1	swap the 1st figure and the 5th figure	1:1 2:0 3:2 4:4 5:3
2697	1:4 2:3 3:2 4:0 5:1	swap the item in first with the one in the middle	1:2 2:3 3:4 4:0 5:1
2698	1:1 2:2 3:4 4:0 5:3	remove third one	1:1 2:2 3:0 4:3
2699	1:0 2:2 3:1 4:3 5:4	get rid of the fourth figure	1:0 2:2 3:1 4:4
2700	1:4 2:1 3:2 4:3 5:0	remove the fourth object	1:4 2:1 3:2 4:0
2701	1:3 2:4 3:2 4:1 5:0	swap the first and the fourth object	1:1 2:4 3:2 4:3 5:0
2702	1:0 2:1 3:3 4:2 5:4	delete the 4th figure	1:0 2:1 3:3 4:4
2704	1:4 2:0 3:2 4:3 5:1	remove second object	1:4 2:2 3:3 4:1
2706	1:4 2:3 3:2 4:1 5:0	delete the 1st figure	1:3 2:2 3:1 4:0
2707	1:3 2:2 3:1 4:4 5:0	swap the last two objects	1:3 2:2 3:1 4:0 5:4
2708	1:2 2:3 3:0 4:1 5:4	remove the 2nd figure	1:2 2:0 3:1 4:4
2709	1:3 2:2 3:4 4:0 5:1	remove last figure	1:3 2:2 3:4 4:0
2710	1:0 2:3 3:4 4:1 5:2	remove forth object	1:0 2:3 3:4 4:2
2711	1:4 2:2 3:1 4:3 5:0	flip the first and second figures	1:2 2:4 3:1 4:3 5:0
2712	1:0 2:3 3:1 4:4 5:2	delete the 5th figure	1:0 2:3 3:1 4:4
2713	1:1 2:3 3:4 4:2 5:0	swap the first and last figures	1:0 2:3 3:4 4:2 5:1
2714	1:1 2:3 3:4 4:2 5:0	remove the 3rd item	1:1 2:3 3:2 4:0
2715	1:3 2:1 3:4 4:2 5:0	remove 1st figure	1:1 2:4 3:2 4:0
2716	1:4 2:2 3:3 4:0 5:1	swap 1st figure with 2nd figure	1:2 2:4 3:3 4:0 5:1
2717	1:3 2:1 3:4 4:0 5:2	swap the middle figure with the last	1:3 2:1 3:0 4:4 5:2
2718	1:4 2:2 3:3 4:0 5:1	starting from the left, swap the middle and last one	1:4 2:2 3:1 4:0 5:3
2720	1:2 2:0 3:3 4:4 5:1	swap objects 1 and 2	1:0 2:2 3:3 4:4 5:1
2721	1:1 2:0 3:2 4:3 5:4	moe the 4th object to the end	1:0 2:1 3:2 4:3 5:4
2723	1:0 2:4 3:3 4:2 5:1	remove 3rd figure	1:0 2:4 3:2 4:1
2724	1:2 2:0 3:3 4:1 5:4	delete the 2nd figure	1:2 2:3 3:1 4:4
2725	1:0 2:3 3:4 4:2 5:1	swap the first and the fourth figures	1:2 2:3 3:4 4:0 5:1
2727	1:2 2:1 3:4 4:0 5:3	swap the second and fourth figures	1:2 2:0 3:4 4:1 5:3
2728	1:2 2:0 3:1 4:4 5:3	swap the 1st and 2nd figures	1:0 2:2 3:1 4:4 5:3
2729	1:0 2:3 3:4 4:2 5:1	remove the rightmost figure	1:0 2:3 3:4 4:2
2730	1:2 2:4 3:3 4:1 5:0	switch 1st and last figures	1:0 2:4 3:3 4:1 5:2
2732	1:0 2:1 3:2 4:4 5:3	remove the last item	1:0 2:1 3:2 4:4
2733	1:0 2:4 3:2 4:3 5:1	starting from the left, delete the 4th one	1:0 2:4 3:2 4:1
2734	1:0 2:2 3:3 4:4 5:1	swap the 1st and 3rd figures	1:3 2:2 3:0 4:4 5:1
2735	1:2 2:3 3:4 4:0 5:1	remove the first one	1:3 2:4 3:0 4:1
2736	1:0 2:2 3:4 4:3 5:1	remove the object in the rightmost position	1:0 2:2 3:4 4:3
2737	1:0 2:1 3:2 4:3 5:4	remove object 2	1:0 2:2 3:3 4:4
2738	1:3 2:2 3:4 4:1 5:0	swap the rightmost figure with the one to its left	1:3 2:2 3:4 4:0 5:1
2739	1:3 2:4 3:2 4:0 5:1	remove the 5th figure	1:3 2:4 3:2 4:0
2740	1:2 2:0 3:3 4:1 5:4	switch 2nd and 3rd figures	1:2 2:3 3:0 4:1 5:4
2741	1:2 2:1 3:0 4:4 5:3	swap the 3rd and 5th items	1:2 2:1 3:3 4:4 5:0
2742	1:1 2:3 3:0 4:2 5:4	swap the 1st and 3rd figure	1:0 2:3 3:1 4:2 5:4
2743	1:2 2:4 3:0 4:1 5:3	remove the second to last figure	1:2 2:4 3:0 4:3
2744	1:0 2:4 3:3 4:2 5:1	delete the middle object	1:0 2:4 3:2 4:1
2745	1:3 2:1 3:0 4:4 5:2	swap the 1st and 3rd figures	1:0 2:1 3:3 4:4 5:2
2746	1:1 2:3 3:0 4:4 5:2	swap the first and second figures	1:3 2:1 3:0 4:4 5:2
2747	1:0 2:1 3:3 4:2 5:4	swap the first and fourth figures	1:2 2:1 3:3 4:0 5:4
2748	1:1 2:0 3:4 4:3 5:2	swap the 1st and 5th figures	1:2 2:0 3:4 4:3 5:1
2749	1:3 2:0 3:2 4:1 5:4	switch first and fifth objects	1:4 2:0 3:2 4:1 5:3
2750	1:2 2:1 3:0 4:3 5:4	swap last two figures	1:2 2:1 3:0 4:4 5:3
2752	1:0 2:4 3:2 4:1 5:3	remove the last figure	1:4 2:2 3:1 4:3
2753	1:3 2:1 3:2 4:0 5:4	remove the first one	1:1 2:2 3:0 4:4
2754	1:2 2:4 3:1 4:3 5:0	switch the first item with the fourth one	1:3 2:4 3:1 4:2 5:0
2755	1:0 2:3 3:1 4:2 5:4	starting from the left, delete the middle one	1:0 2:1 3:2 4:4
2756	1:0 2:2 3:3 4:1 5:4	remove object 3	1:0 2:2 3:1 4:4
2758	1:4 2:1 3:2 4:3 5:0	remove the last item	1:4 2:1 3:2 4:3
2759	1:0 2:4 3:2 4:1 5:3	swap the first figure with the last figure	1:3 2:4 3:2 4:1 5:0
2760	1:1 2:4 3:3 4:2 5:0	swap the first two pictures	1:4 2:1 3:3 4:2 5:0
2761	1:3 2:0 3:4 4:1 5:2	swap 1 and 3	1:4 2:0 3:3 4:1 5:2
2762	1:1 2:0 3:3 4:4 5:2	swap the second and last figures	1:1 2:2 3:3 4:4 5:0
2763	1:3 2:4 3:1 4:0 5:2	swap the 3rd and 5th items	1:3 2:4 3:2 4:0 5:1
2764	1:3 2:1 3:4 4:2 5:0	delete leftmost figure	1:1 2:4 3:2 4:0
2765	1:0 2:1 3:2 4:4 5:3	get rid of the fourth item	1:0 2:1 3:2 4:3
2766	1:1 2:0 3:3 4:4 5:2	remove second one	1:1 2:3 3:4 4:2
2767	1:3 2:0 3:4 4:1 5:2	swap the items in first and fourth	1:1 2:0 3:4 4:3 5:2
2768	1:4 2:3 3:2 4:1 5:0	remove the 5th item	1:4 2:3 3:2 4:1
2769	1:3 2:1 3:0 4:4 5:2	swap first and third	1:0 2:1 3:3 4:4 5:2
2770	1:2 2:0 3:1 4:4 5:3	take away the middle object	1:2 2:0 3:4 4:3
2771	1:4 2:3 3:0 4:1 5:2	remove the third figure	1:4 2:3 3:1 4:2
2772	1:3 2:0 3:4 4:2 5:1	get rid of the first item	1:0 2:4 3:2 4:1
2774	1:4 2:2 3:3 4:1 5:0	remove the second figure	1:4 2:3 3:1 4:0
2775	1:4 2:0 3:1 4:2 5:3	swap objects 1 and 5	1:3 2:0 3:1 4:2 5:4
2776	1:4 2:0 3:1 4:2 5:3	swap objects 3 and 4	1:4 2:0 3:2 4:1 5:3
2777	1:3 2:0 3:1 4:2 5:4	swap the third figure with the one to the left of it	1:3 2:1 3:0 4:2 5:4
2778	1:0 2:3 3:2 4:4 5:1	delete the last image	1:0 2:3 3:2 4:4
2779	1:3 2:4 3:0 4:2 5:1	swap the last two objects	1:3 2:4 3:0 4:1 5:2
2780	1:1 2:0 3:3 4:2 5:4	swap the 2nd and 4th items	1:1 2:2 3:3 4:0 5:4
2781	1:1 2:3 3:4 4:0 5:2	remove the last one	1:1 2:3 3:4 4:0
2783	1:0 2:3 3:2 4:1 5:4	switch 1st and 5th figures	1:4 2:3 3:2 4:1 5:0
2784	1:1 2:4 3:0 4:2 5:3	swap the 3rd and rightmost figures	1:1 2:4 3:3 4:2 5:0
2785	1:1 2:4 3:3 4:0 5:2	remove 4th figure	1:1 2:4 3:3 4:2
2786	1:3 2:2 3:1 4:0 5:4	swap the 1st and the 4th figure	1:3 2:4 3:1 4:0 5:2
2787	1:3 2:0 3:2 4:1 5:4	swap the first and second figures	1:0 2:3 3:2 4:1 5:4
2788	1:0 2:1 3:3 4:4 5:2	remove the 1st item	1:1 2:3 3:4 4:2
2790	1:0 2:1 3:2 4:3 5:4	delete picture 4	1:0 2:1 3:2 4:4
2791	1:0 2:2 3:1 4:3 5:4	swap objects 4 and 5	1:0 2:2 3:1 4:4 5:3
2792	1:0 2:2 3:4 4:3 5:1	switch the item in second with the last one	1:0 2:1 3:4 4:3 5:2
2793	1:1 2:4 3:2 4:0 5:3	swap pictures 2 and 3	1:1 2:2 3:4 4:0 5:3
2794	1:0 2:3 3:4 4:1 5:2	swap the first and second figures	1:3 2:0 3:4 4:1 5:2
2796	1:4 2:2 3:0 4:3 5:1	swap the 3rd and last items	1:4 2:2 3:1 4:3 5:0
2797	1:0 2:2 3:3 4:4 5:1	remove last figure	1:0 2:2 3:3 4:4
2798	1:2 2:3 3:1 4:0 5:4	remove 1st figure	1:3 2:1 3:0 4:4
2799	1:3 2:0 3:2 4:4 5:1	swap the figures on either ends	1:1 2:0 3:2 4:4 5:3
2800	1:0 2:2 3:4 4:1 5:3	swap figure 4 with figure 3	1:0 2:2 3:1 4:4 5:3
2801	1:3 2:1 3:2 4:4 5:0	swap the third and fourth objects	1:3 2:1 3:4 4:2 5:0
2802	1:3 2:2 3:4 4:0 5:1	swap the second and fourth figures	1:3 2:0 3:4 4:2 5:1
2803	1:3 2:4 3:0 4:2 5:1	delete the second image	1:3 2:0 3:2 4:1
2804	1:2 2:0 3:4 4:1 5:3	swap the third and last figures	1:2 2:0 3:4 4:3 5:1
2805	1:3 2:1 3:4 4:2 5:0	swap the second and fourth figures	1:3 2:2 3:4 4:1 5:0
2806	1:3 2:1 3:2 4:4 5:0	swap the last two figures	1:3 2:1 3:2 4:0 5:4
2807	1:3 2:0 3:1 4:4 5:2	remove object 3	1:3 2:0 3:4 4:2
2808	1:1 2:4 3:0 4:2 5:3	remove object 2	1:1 2:0 3:2 4:3
2809	1:2 2:1 3:3 4:0 5:4	remove fourth one	1:2 2:1 3:3 4:4
2810	1:0 2:4 3:3 4:2 5:1	swap the 4th and 5th items	1:0 2:4 3:3 4:1 5:2
2811	1:0 2:4 3:3 4:2 5:1	flip the second and last objects	1:0 2:1 3:3 4:2 5:4
2812	1:1 2:4 3:0 4:2 5:3	delete picture 4	1:1 2:4 3:0 4:3
2813	1:3 2:4 3:2 4:0 5:1	swap the first and fourth figures	1:0 2:4 3:2 4:3 5:1
2814	1:4 2:2 3:0 4:3 5:1	delete the rightmost figure	1:4 2:2 3:0 4:3
2815	1:3 2:1 3:4 4:0 5:2	remove the 4th figure	1:3 2:1 3:4 4:2
2816	1:4 2:0 3:3 4:2 5:1	remove the leftmost object	1:0 2:3 3:2 4:1
2817	1:0 2:3 3:1 4:4 5:2	swap the fourth figure with the one farthest to the left of it	1:4 2:3 3:1 4:0 5:2
2818	1:2 2:0 3:3 4:1 5:4	swap first two figures	1:0 2:2 3:3 4:1 5:4
2820	1:1 2:2 3:3 4:0 5:4	swap second and fourth	1:1 2:0 3:3 4:2 5:4
2821	1:0 2:2 3:4 4:3 5:1	swap the first and last photos	1:1 2:2 3:4 4:3 5:0
2822	1:2 2:1 3:0 4:4 5:3	delete the second figure	1:2 2:1 3:0 4:3
2823	1:1 2:0 3:3 4:2 5:4	swap the 4th and 5th figure	1:1 2:0 3:3 4:4 5:2
2824	1:4 2:3 3:0 4:1 5:2	remove 3rd figure	1:4 2:3 3:1 4:2
2826	1:3 2:2 3:0 4:1 5:4	swap the 2nd and 4th items	1:3 2:1 3:0 4:2 5:4
2827	1:4 2:0 3:2 4:1 5:3	swap the 2nd and 4th items	1:4 2:1 3:2 4:0 5:3
2828	1:0 2:3 3:1 4:4 5:2	swap the 1st and 3rd items	1:1 2:3 3:0 4:4 5:2
2829	1:4 2:2 3:1 4:0 5:3	remove the third figure	1:4 2:2 3:0 4:3
2830	1:2 2:1 3:3 4:4 5:0	swap leftmost and center figures	1:3 2:1 3:2 4:4 5:0
2831	1:2 2:1 3:3 4:0 5:4	swap first and last ones	1:4 2:1 3:3 4:0 5:2
2832	1:0 2:1 3:2 4:3 5:4	swap the fourth and the rightmost figures	1:0 2:1 3:2 4:4 5:3
2834	1:1 2:3 3:4 4:0 5:2	swap the third and fifth figures	1:1 2:3 3:2 4:0 5:4
2835	1:1 2:4 3:2 4:3 5:0	delete the 2nd image	1:1 2:2 3:3 4:0
2836	1:3 2:2 3:1 4:4 5:0	swap the second and third ones	1:3 2:1 3:2 4:4 5:0
2837	1:2 2:4 3:0 4:1 5:3	swap the 1st and rightmost figures	1:3 2:4 3:0 4:1 5:2
2838	1:3 2:2 3:4 4:1 5:0	remove middle object	1:3 2:2 3:1 4:0
2839	1:4 2:3 3:1 4:2 5:0	switch the figures in the second and fourth spots	1:4 2:2 3:1 4:3 5:0
2841	1:1 2:0 3:4 4:2 5:3	swap the last two figures	1:1 2:0 3:4 4:3 5:2
2842	1:3 2:2 3:4 4:0 5:1	remove fourth figure	1:3 2:2 3:4 4:1
2843	1:3 2:2 3:0 4:4 5:1	swap the 2nd and 5th figures	1:3 2:1 3:0 4:4 5:2
2844	1:1 2:2 3:0 4:3 5:4	swap the 3rd and 5th items	1:1 2:2 3:4 4:3 5:0
2845	1:0 2:1 3:4 4:2 5:3	remove the third figure	1:0 2:1 3:2 4:3
2846	1:2 2:1 3:3 4:0 5:4	remove object 5	1:2 2:1 3:3 4:0
2848	1:1 2:3 3:2 4:4 5:0	delete the 4th figure	1:1 2:3 3:2 4:0
2849	1:3 2:2 3:0 4:1 5:4	remove object 4	1:3 2:2 3:0 4:4
2850	1:2 2:3 3:4 4:1 5:0	swap the first and last images	1:0 2:3 3:4 4:1 5:2
2851	1:0 2:3 3:2 4:4 5:1	the first and fourth shapes switch places	1:4 2:3 3:2 4:0 5:1
2852	1:0 2:2 3:4 4:1 5:3	take away the 2nd object	1:0 2:2 3:4 4:3
2855	1:3 2:0 3:2 4:4 5:1	swap object in the middle with last object	1:3 2:0 3:1 4:4 5:2
2856	1:2 2:4 3:1 4:0 5:3	switch object 2 and 5	1:2 2:3 3:1 4:0 5:4
2857	1:0 2:3 3:1 4:2 5:4	flip the fourth object upside down	1:0 2:2 3:1 4:3 5:4
2858	1:3 2:0 3:4 4:2 5:1	take away the 2nd figure	1:3 2:0 3:4 4:1
2859	1:2 2:0 3:1 4:4 5:3	swap 2nd object with 5th object	1:2 2:3 3:1 4:4 5:0
2860	1:3 2:4 3:2 4:1 5:0	delete the 4th figure	1:3 2:4 3:2 4:0
2861	1:4 2:2 3:3 4:0 5:1	remove the last figure	1:4 2:2 3:3 4:0
2863	1:2 2:4 3:1 4:3 5:0	take out the second to last figure	1:2 2:4 3:1 4:0
2864	1:0 2:4 3:2 4:1 5:3	swap objects 3 and 4	1:0 2:4 3:1 4:2 5:3
2866	1:1 2:4 3:0 4:2 5:3	switch the first and third shapes	1:0 2:4 3:1 4:2 5:3
