1452	1:or 2:__ 3:__ 4:__ 5:__ 6:ro 7:__ 8:__ 9:__ 10:__	a person in a yellow shirt appears closely to the left of the person in the red shirt	1:or 2:__ 3:__ 4:__ 5:y_ 6:ro 7:__ 8:__ 9:__ 10:__
1453	1:gb 2:__ 3:__ 4:__ 5:__ 6:gy 7:__ 8:__ 9:__ 10:__	a person with a blue hat leaves the scene	1:__ 2:__ 3:__ 4:__ 5:__ 6:gy 7:__ 8:__ 9:__ 10:__
1454	1:__ 2:__ 3:__ 4:__ 5:gg 6:__ 7:pb 8:__ 9:__ 10:__	a person in a red shirt approaches a person wearing a green shirt and hat	1:__ 2:__ 3:__ 4:r_ 5:gg 6:__ 7:pb 8:__ 9:__ 10:__
1455	1:__ 2:__ 3:__ 4:__ 5:br 6:__ 7:__ 8:__ 9:br 10:__	the man on the left disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:br 10:__
1456	1:__ 2:__ 3:__ 4:__ 5:bg 6:__ 7:po 8:__ 9:__ 10:__	the man in the orange hat moves to stand on the right of the man in the blue shirt	1:__ 2:__ 3:__ 4:__ 5:bg 6:po 7:__ 8:__ 9:__ 10:__
1457	1:__ 2:__ 3:__ 4:__ 5:bp 6:rb 7:__ 8:__ 9:__ 10:__	the man in the blue shirt moves to the far right	1:__ 2:__ 3:__ 4:__ 5:__ 6:rb 7:__ 8:__ 9:__ 10:bp
1458	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:yo 9:yo 10:__	the man on the left moves to the right edge	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:yo 10:yo
1459	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:ro 9:op 10:__	a man in a red shirt enters and stands to the left of the man in a red shirt and orange hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:r_ 8:ro 9:op 10:__
1460	1:__ 2:__ 3:__ 4:__ 5:__ 6:py 7:__ 8:__ 9:__ 10:by	a person with a red shirt and no hat appears to the left of the person on the end	1:__ 2:__ 3:__ 4:__ 5:__ 6:py 7:__ 8:__ 9:r_ 10:by
1461	1:__ 2:oy 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:bo 10:__	another person shows up on the right end of the orange man and is wherein a purple shirt	1:__ 2:oy 3:p_ 4:__ 5:__ 6:__ 7:__ 8:__ 9:bo 10:__
1463	1:__ 2:__ 3:bg 4:__ 5:rp 6:__ 7:__ 8:__ 9:__ 10:__	a man in a purple hat and red shirt moves to the left end	1:rp 2:__ 3:bg 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
1465	1:op 2:__ 3:__ 4:__ 5:__ 6:rg 7:__ 8:__ 9:__ 10:__	a man in a green shirt arrives	1:op 2:__ 3:__ 4:__ 5:__ 6:rg 7:g_ 8:__ 9:__ 10:__
1467	1:__ 2:__ 3:__ 4:rr 5:__ 6:__ 7:__ 8:__ 9:__ 10:ry	the man in the yellow cap moves to the left of the man in the red cap	1:__ 2:__ 3:ry 4:rr 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
1468	1:__ 2:__ 3:__ 4:__ 5:pg 6:__ 7:by 8:__ 9:__ 10:__	a person in green appears on the far right	1:__ 2:__ 3:__ 4:__ 5:pg 6:__ 7:by 8:__ 9:__ 10:g_
1469	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:bp 10:po	the person in purple moves to the left of the person in blue	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:po 9:bp 10:__
1470	1:pr 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:ob	a person with a purple shirt shows up to the left of the person with the orange shirt and blue hat	1:pr 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:p_ 10:ob
1471	1:yo 2:__ 3:__ 4:__ 5:__ 6:rr 7:__ 8:__ 9:__ 10:__	a man in a red shirt with no hat appears at the far right	1:yo 2:__ 3:__ 4:__ 5:__ 6:rr 7:__ 8:__ 9:__ 10:r_
1472	1:__ 2:__ 3:__ 4:__ 5:oy 6:oy 7:__ 8:__ 9:__ 10:__	the person on the left disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:oy 7:__ 8:__ 9:__ 10:__
1473	1:pg 2:__ 3:bg 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the man in purple takes a step to the right	1:__ 2:pg 3:bg 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
1475	1:__ 2:__ 3:or 4:__ 5:rp 6:__ 7:__ 8:__ 9:__ 10:__	a green guy appears on the far left	1:g_ 2:__ 3:or 4:__ 5:rp 6:__ 7:__ 8:__ 9:__ 10:__
1476	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:bg 8:br 9:__ 10:__	a yellow shirt appears on the left	1:y_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:bg 8:br 9:__ 10:__
1478	1:__ 2:__ 3:bb 4:__ 5:__ 6:__ 7:__ 8:gp 9:__ 10:__	a person in orange appears on the far right	1:__ 2:__ 3:bb 4:__ 5:__ 6:__ 7:__ 8:gp 9:__ 10:o_
1480	1:__ 2:__ 3:__ 4:__ 5:bg 6:__ 7:gg 8:__ 9:__ 10:__	the person in blue moves to the far right	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:gg 8:__ 9:__ 10:bg
1481	1:pp 2:__ 3:__ 4:__ 5:oo 6:__ 7:__ 8:__ 9:__ 10:__	the person in purple moves to the right of the person in orange	1:__ 2:__ 3:__ 4:__ 5:oo 6:pp 7:__ 8:__ 9:__ 10:__
1482	1:yy 2:__ 3:__ 4:yo 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person in purple appears to the left of the person in yellow with an orange hat	1:yy 2:__ 3:p_ 4:yo 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
1483	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:pb 10:yy	a green guy appeared next to the purple man	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:g_ 9:pb 10:yy
1484	1:og 2:__ 3:__ 4:__ 5:__ 6:__ 7:yy 8:__ 9:__ 10:__	a man in a green shirt appeared to the right of a man in a yellow shirt and yellow hat	1:og 2:__ 3:__ 4:__ 5:__ 6:__ 7:yy 8:g_ 9:__ 10:__
1485	1:__ 2:__ 3:py 4:__ 5:__ 6:__ 7:__ 8:pg 9:__ 10:__	a person in orange appears next to the person with a green hat	1:__ 2:__ 3:py 4:__ 5:__ 6:__ 7:o_ 8:pg 9:__ 10:__
1486	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:py 8:__ 9:gg 10:__	the man in the green hat moves to the far left	1:gg 2:__ 3:__ 4:__ 5:__ 6:__ 7:py 8:__ 9:__ 10:__
1487	1:__ 2:__ 3:rg 4:bo 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the blue guy moves to the far left	1:bo 2:__ 3:rg 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
1488	1:ro 2:__ 3:__ 4:gp 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the green guy moves to the far right	1:ro 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gp
1490	1:__ 2:__ 3:rp 4:po 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person wearing an orange shirt appears on the far left	1:o_ 2:__ 3:rp 4:po 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
1491	1:__ 2:__ 3:yb 4:yy 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person with a yellow hat moves to the far left	1:yy 2:__ 3:yb 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
1492	1:__ 2:__ 3:__ 4:yy 5:ro 6:__ 7:__ 8:__ 9:__ 10:__	the person in yellow moves to the far right	1:__ 2:__ 3:__ 4:__ 5:ro 6:__ 7:__ 8:__ 9:__ 10:yy
1493	1:by 2:__ 3:__ 4:__ 5:__ 6:__ 7:bb 8:__ 9:__ 10:__	the yellow hat man moved next to the other blue guy	1:__ 2:__ 3:__ 4:__ 5:__ 6:by 7:bb 8:__ 9:__ 10:__
1494	1:__ 2:__ 3:__ 4:__ 5:yb 6:__ 7:__ 8:oo 9:__ 10:__	the man in the orange hat moves to stand just to the left of the man in the blue hat	1:__ 2:__ 3:__ 4:oo 5:yb 6:__ 7:__ 8:__ 9:__ 10:__
1495	1:__ 2:__ 3:__ 4:yr 5:by 6:__ 7:__ 8:__ 9:__ 10:__	a man in a yellow shirt and a red hat stands next to a man in a blue shirt and a yellow hat on the right	1:__ 2:__ 3:__ 4:__ 5:by 6:__ 7:__ 8:__ 9:__ 10:yr
1497	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:pr 10:yr	a purple guy moves to the far left	1:pr 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:yr
1499	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:bg 8:__ 9:rr 10:__	the person in blue moves to the far left	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:rr 10:bg
1500	1:__ 2:pp 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:bo 10:__	a man in a blue shirt appears to the left of the other blue shirt guy	1:__ 2:pp 3:__ 4:__ 5:__ 6:__ 7:__ 8:b_ 9:bo 10:__
1501	1:__ 2:__ 3:__ 4:__ 5:__ 6:py 7:__ 8:__ 9:__ 10:br	the person in purple moves to the left one space	1:__ 2:__ 3:__ 4:__ 5:py 6:__ 7:__ 8:__ 9:__ 10:br
1502	1:__ 2:__ 3:__ 4:__ 5:pr 6:__ 7:__ 8:ro 9:__ 10:__	the purple guy moved to the far left	1:pr 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:ro 9:__ 10:__
1503	1:rp 2:__ 3:yr 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a green guy appeared between the red and yellow	1:rp 2:g_ 3:yr 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
1504	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:rp 9:__ 10:yb	a person in a blue shirt appears on the left end	1:b_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:rp 9:__ 10:yb
1505	1:__ 2:bo 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:ob	the orange guy moved next to the blue guy	1:__ 2:bo 3:ob 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
1506	1:ob 2:__ 3:__ 4:__ 5:__ 6:__ 7:pr 8:__ 9:__ 10:__	the man in the orange shirt moves slightly to the right	1:__ 2:ob 3:__ 4:__ 5:__ 6:__ 7:pr 8:__ 9:__ 10:__
1507	1:__ 2:__ 3:__ 4:yy 5:__ 6:yp 7:__ 8:__ 9:__ 10:__	the man in purple hat moves just to the other side of the man in yellow hat	1:__ 2:__ 3:yp 4:yy 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
1508	1:bb 2:or 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the man in the red cap takes a step to the right	1:bb 2:__ 3:or 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
1509	1:__ 2:__ 3:__ 4:ob 5:__ 6:__ 7:rg 8:__ 9:__ 10:__	a person in a blue shirt and stands at left-center and a person in a red shirt stands at right-center	1:y_ 2:__ 3:__ 4:ob 5:__ 6:__ 7:rg 8:__ 9:__ 10:__
1510	1:br 2:__ 3:yo 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the man in the red hat disappears	1:__ 2:__ 3:yo 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
1511	1:__ 2:__ 3:__ 4:__ 5:__ 6:rg 7:__ 8:__ 9:__ 10:gp	the green man moves one spot left	1:__ 2:__ 3:__ 4:__ 5:__ 6:rg 7:__ 8:__ 9:gp 10:__
1515	1:__ 2:__ 3:__ 4:__ 5:__ 6:pr 7:__ 8:rp 9:__ 10:__	the man in purple hat moves closer to the man in red hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:pr 7:rp 8:__ 9:__ 10:__
1516	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:oo 9:__ 10:pb	a man in a green shirt appears between the two men in hats	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:oo 9:g_ 10:pb
1517	1:__ 2:__ 3:__ 4:__ 5:__ 6:rr 7:__ 8:__ 9:__ 10:oy	the man in the red shirt moves to the opposite side of the other person	1:rr 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:oy
1519	1:__ 2:__ 3:gy 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:yp	a man in a green shirt and yellow hat moves directly to the left of a man in a yellow shirt and purple hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:gy 10:yp
1520	1:__ 2:__ 3:__ 4:__ 5:__ 6:rp 7:ob 8:__ 9:__ 10:__	the man in purple hat moves to the other side of the man in the blue hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:ob 8:rp 9:__ 10:__
1522	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:po 9:yb 10:__	the person in purple disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:yb 10:__
1523	1:bp 2:__ 3:__ 4:__ 5:__ 6:__ 7:or 8:__ 9:__ 10:__	a person in purple appears on the far right	1:bp 2:__ 3:__ 4:__ 5:__ 6:__ 7:or 8:__ 9:__ 10:p_
1524	1:__ 2:__ 3:po 4:__ 5:rb 6:__ 7:__ 8:__ 9:__ 10:__	the person with the purple shirt and orange hat moves to the direct right of the person with the red shirt and blue hat	1:__ 2:__ 3:__ 4:__ 5:rb 6:po 7:__ 8:__ 9:__ 10:__
1525	1:__ 2:pp 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:pb	the person in a purple hat moves one space to the right	1:__ 2:__ 3:pp 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:pb
1527	1:__ 2:__ 3:__ 4:pg 5:__ 6:__ 7:gb 8:__ 9:__ 10:__	the man in the green shirt and blue hat moves to the left by one	1:__ 2:__ 3:__ 4:pg 5:__ 6:gb 7:__ 8:__ 9:__ 10:__
1528	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:yg 9:bp 10:__	the person in the yellow shirt and green hat moves to the right of the person in a blue shirt and purple hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:bp 8:yg 9:__ 10:__
1530	1:__ 2:__ 3:__ 4:__ 5:ry 6:__ 7:__ 8:pp 9:__ 10:__	the person in purple disappears	1:__ 2:__ 3:__ 4:__ 5:ry 6:__ 7:__ 8:__ 9:__ 10:__
1531	1:rr 2:__ 3:by 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the blue guy moves next to the red man	1:rr 2:by 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
1532	1:__ 2:__ 3:__ 4:__ 5:rp 6:__ 7:__ 8:__ 9:pg 10:__	the man in the red shirt moves slightly to the left	1:__ 2:__ 3:__ 4:rp 5:__ 6:__ 7:__ 8:__ 9:pg 10:__
1533	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:gr 8:__ 9:__ 10:bp	the person in a green shirt and red hat moves one position closer to the person in the blue shirt and purple hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:gr 9:__ 10:bp
1534	1:__ 2:oo 3:__ 4:__ 5:__ 6:ry 7:__ 8:__ 9:__ 10:__	a person in yellow appears next to the person in orange with an orange hat	1:__ 2:oo 3:y_ 4:__ 5:__ 6:ry 7:__ 8:__ 9:__ 10:__
1536	1:__ 2:og 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:by	a red guy appeared on the far left	1:r_ 2:og 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:by
1537	1:__ 2:__ 3:__ 4:yp 5:__ 6:__ 7:__ 8:__ 9:__ 10:ry	the man wearing the red shirt moved one space to the left	1:__ 2:__ 3:__ 4:yp 5:__ 6:__ 7:__ 8:__ 9:ry 10:__
1538	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:yb 8:__ 9:__ 10:oy	the yellow guy moved one spot to the left	1:__ 2:__ 3:__ 4:__ 5:__ 6:yb 7:__ 8:__ 9:__ 10:oy
1539	1:__ 2:__ 3:__ 4:__ 5:__ 6:pb 7:pr 8:__ 9:__ 10:__	the red hat guy disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:pb 7:__ 8:__ 9:__ 10:__
1540	1:__ 2:__ 3:__ 4:__ 5:__ 6:yy 7:__ 8:rb 9:__ 10:__	the person in red moves one space to the left	1:__ 2:__ 3:__ 4:__ 5:__ 6:yy 7:rb 8:__ 9:__ 10:__
1541	1:__ 2:rg 3:__ 4:__ 5:__ 6:__ 7:oy 8:__ 9:__ 10:__	the red guy moved one spot right	1:__ 2:__ 3:rg 4:__ 5:__ 6:__ 7:oy 8:__ 9:__ 10:__
1542	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:yb 8:yg 9:__ 10:__	the man in green hat moves slightly closer to the right end	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:yb 8:__ 9:yg 10:__
1543	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:gy 8:__ 9:__ 10:oy	the man with the green shirt and yellow hat moves towards the man with the the yellow shirt and hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:gy 9:__ 10:oy
1545	1:__ 2:yr 3:__ 4:__ 5:__ 6:__ 7:__ 8:rb 9:__ 10:__	the yellow guy disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:rb 9:__ 10:__
1546	1:__ 2:__ 3:__ 4:__ 5:__ 6:rp 7:__ 8:ro 9:__ 10:__	the purple hat man moves one spot right	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:rp 8:ro 9:__ 10:__
1548	1:__ 2:bp 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:yr	a green man appears to the left of the yellow man	1:__ 2:bp 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:g_ 10:yr
1549	1:yb 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:pp 10:__	the man in purple moves all the way in, directly to the right of the man in yellow	1:yb 2:pp 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
1550	1:__ 2:__ 3:bb 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:rg	a man in a green shirt with no hat appears to the left of the man in the blue shirt	1:__ 2:g_ 3:bb 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:rg
1551	1:__ 2:po 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:rb	an orange guy appeared to the right of a purple man	1:__ 2:po 3:o_ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:rb
1553	1:__ 2:__ 3:__ 4:__ 5:rp 6:__ 7:yo 8:__ 9:__ 10:__	the person with the yellow shirt moved to the left by one	1:__ 2:__ 3:__ 4:__ 5:rp 6:yo 7:__ 8:__ 9:__ 10:__
1554	1:__ 2:__ 3:__ 4:yg 5:__ 6:__ 7:__ 8:__ 9:__ 10:rp	the man in the green hat disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:rp
1555	1:__ 2:__ 3:__ 4:__ 5:__ 6:bo 7:__ 8:pr 9:__ 10:__	a reg uy appears left of the blue man	1:__ 2:__ 3:__ 4:__ 5:r_ 6:bo 7:__ 8:pr 9:__ 10:__
1556	1:__ 2:__ 3:__ 4:po 5:__ 6:__ 7:__ 8:__ 9:rr 10:__	the red guy moved one spot left	1:__ 2:__ 3:__ 4:po 5:__ 6:__ 7:__ 8:rr 9:__ 10:__
1557	1:__ 2:__ 3:__ 4:yg 5:__ 6:__ 7:yo 8:__ 9:__ 10:__	the person in yellow with an orange hat moves to the far right	1:__ 2:__ 3:__ 4:yg 5:__ 6:__ 7:__ 8:__ 9:__ 10:yo
1558	1:__ 2:__ 3:yg 4:__ 5:__ 6:oo 7:__ 8:__ 9:__ 10:__	the person in yellow moves one space to the right	1:__ 2:__ 3:__ 4:yg 5:__ 6:oo 7:__ 8:__ 9:__ 10:__
1559	1:__ 2:gb 3:__ 4:yb 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person in yellow with a blue hat leaves the scene	1:__ 2:gb 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
1560	1:__ 2:yr 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:pr 10:__	a person in purple appears to the right of the person in yellow	1:__ 2:yr 3:p_ 4:__ 5:__ 6:__ 7:__ 8:__ 9:pr 10:__
1561	1:__ 2:__ 3:__ 4:py 5:__ 6:__ 7:__ 8:__ 9:__ 10:op	the man in the yellow hat moves to stand directly to the left of the man in the purple hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:py 10:op
1562	1:__ 2:or 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:pg 10:__	the person with the purple shirt and green hat moves to the left end, to the left of the person with the orange shirt and red hat	1:pg 2:or 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
1564	1:__ 2:ro 3:__ 4:__ 5:__ 6:__ 7:rr 8:__ 9:__ 10:__	the person with the orange hat moves to the right, closer to the person with the red hat	1:__ 2:__ 3:ro 4:__ 5:__ 6:__ 7:rr 8:__ 9:__ 10:__
1565	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:pb 9:pb 10:__	the left-side purple man moves to the far left	1:pb 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:pb 10:__
1566	1:__ 2:__ 3:bg 4:__ 5:__ 6:__ 7:__ 8:__ 9:yy 10:__	the person with the yellow shirt and hat moves to the left of the person in the blue shirt and green hat	1:__ 2:yy 3:bg 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
1567	1:__ 2:__ 3:bg 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:pb	the man in the green hat moves to stand directly to the left of the man in the blue hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:bg 10:pb
1569	1:__ 2:oo 3:__ 4:__ 5:__ 6:__ 7:yy 8:__ 9:__ 10:__	the man in the yellow hat moves to the far right	1:__ 2:oo 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:yy
1570	1:__ 2:pb 3:__ 4:__ 5:__ 6:ob 7:__ 8:__ 9:__ 10:__	the person in purple moves one space to the left	1:pb 2:__ 3:__ 4:__ 5:__ 6:ob 7:__ 8:__ 9:__ 10:__
1571	1:__ 2:__ 3:__ 4:__ 5:pr 6:__ 7:__ 8:__ 9:__ 10:yo	a man in a green shirt appears to the left of the woman in the yellow shirt	1:__ 2:__ 3:__ 4:__ 5:pr 6:__ 7:__ 8:__ 9:g_ 10:yo
1572	1:__ 2:pp 3:__ 4:__ 5:pr 6:__ 7:__ 8:__ 9:__ 10:__	the purple guy with the purple hat disappeared	1:__ 2:__ 3:__ 4:__ 5:pr 6:__ 7:__ 8:__ 9:__ 10:__
1574	1:bb 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:pg	the person in the blue clothes approaches the person with the purple shirt and green hat from the left	1:__ 2:bb 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:pg
1575	1:__ 2:__ 3:__ 4:__ 5:og 6:__ 7:__ 8:__ 9:__ 10:ro	the orange guy moved to the far left	1:og 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:ro
1576	1:__ 2:__ 3:__ 4:pg 5:rp 6:__ 7:__ 8:__ 9:__ 10:__	the person in red moves to the far right	1:__ 2:__ 3:__ 4:pg 5:__ 6:__ 7:__ 8:__ 9:__ 10:rp
1577	1:__ 2:ob 3:__ 4:__ 5:__ 6:__ 7:by 8:__ 9:__ 10:__	a hatless orange guy appears to the right of the other orange man	1:__ 2:ob 3:o_ 4:__ 5:__ 6:__ 7:by 8:__ 9:__ 10:__
1578	1:__ 2:__ 3:__ 4:__ 5:__ 6:go 7:__ 8:__ 9:__ 10:gp	two people sepperate to opposite ends of the picture	1:go 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gp
1579	1:__ 2:__ 3:ry 4:yo 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person in yellow disappears	1:__ 2:__ 3:ry 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
1580	1:__ 2:rg 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:br 10:__	a blue shirt man appears on the far left	1:b_ 2:rg 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:br 10:__
1581	1:gp 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:bp	the man in green moves directly to the left of the man in blue	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:gp 10:bp
1582	1:bb 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:py 10:__	a green man appears to the right of the blue man	1:bb 2:g_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:py 10:__
1583	1:__ 2:__ 3:__ 4:ob 5:gr 6:__ 7:__ 8:__ 9:__ 10:__	a person in yellow appears on the far right	1:__ 2:__ 3:__ 4:ob 5:gr 6:__ 7:__ 8:__ 9:__ 10:y_
1584	1:__ 2:yb 3:__ 4:__ 5:__ 6:__ 7:pp 8:__ 9:__ 10:__	the man in the yellow shirt and blue hat exits	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:pp 8:__ 9:__ 10:__
1585	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:rr 10:ro	the person in the orange hat and red shirt moves to the far left end	1:ro 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:rr 10:__
1586	1:__ 2:bp 3:__ 4:__ 5:__ 6:__ 7:__ 8:pg 9:__ 10:__	the person in blue moves one space to the right	1:__ 2:__ 3:bp 4:__ 5:__ 6:__ 7:__ 8:pg 9:__ 10:__
1588	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:og 10:bb	the orange guy moves to the far left	1:og 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:bb
1589	1:__ 2:__ 3:__ 4:__ 5:yb 6:__ 7:__ 8:__ 9:__ 10:yp	the person in a purple hat moves one space to the left	1:__ 2:__ 3:__ 4:__ 5:yb 6:__ 7:__ 8:__ 9:yp 10:__
1590	1:__ 2:bb 3:__ 4:pb 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person in yellow appears on the far right	1:__ 2:bb 3:__ 4:pb 5:__ 6:__ 7:__ 8:__ 9:__ 10:y_
1591	1:__ 2:__ 3:__ 4:__ 5:gb 6:__ 7:og 8:__ 9:__ 10:__	the person in green disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:og 8:__ 9:__ 10:__
1592	1:__ 2:__ 3:__ 4:__ 5:ob 6:__ 7:__ 8:rg 9:__ 10:__	the orange shirt guy moves to the left	1:ob 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:rg 9:__ 10:__
